ResumeID,Rank,JobID,Score,Role
R000772,3,J000064,5,"ML Engineer"
R000773,1,J000001,3,"Data Analyst"
R000773,2,J000006,3,"Data Analyst"
R000773,3,J000011,3,"Data Analyst"
R000774,1,J000007,5,"Software Engineer"
R000774,2,J000068,5,"Software Engineer"
R000774,3,J000091,5,"Software Engineer"
R000775,1,J000005,4,"Software Engineer"
R000775,2,J000007,4,"Software Engineer"
R000775,3,J000068,4,"Software Engineer"
R000776,1,J000001,4,"Data Analyst"
R000776,2,J000006,4,"Data Analyst"
R000776,3,J000011,4,"Data Analyst"
R000777,1,J000019,2,"Product Manager"
R000777,2,J000023,2,"Product Manager"
R000777,3,J000027,2,"Product Manager"
R000778,1,J000019,4,"Product Manager"
R000778,2,J000023,4,"Product Manager"
R000778,3,J000028,4,"Product Manager"
R000779,1,J000015,2,"ML Engineer"
R000779,2,J000047,2,"ML Engineer"
R000779,3,J000048,2,"ML Engineer"
R000780,1,J000004,3,"ML Engineer"
R000780,2,J000015,3,"ML Engineer"
R000780,3,J000026,3,"ML Engineer"
R000781,1,J000003,1,"Software Engineer"
R000781,2,J000005,1,"Software Engineer"
R000781,3,J000007,1,"Software Engineer"
R000782,1,J000002,4,"Data Scientist"
R000782,2,J000020,4,"Data Scientist"
R000782,3,J000032,4,"Data Scientist"
R000783,1,J000002,3,"Data Scientist"
R000783,2,J000016,3,"Data Scientist"
R000783,3,J000020,3,"Data Scientist"
R000784,1,J000007,6,"Software Engineer"
R000784,2,J000068,6,"Software Engineer"
R000784,3,J000091,6,"Software Engineer"
R000785,1,J000001,2,"Data Analyst"
R000785,2,J000006,2,"Data Analyst"
R000785,3,J000009,2,"Data Analyst"
R000786,1,J000007,5,"Software Engineer"
R000786,2,J000068,5,"Software Engineer"
R000786,3,J000091,5,"Software Engineer"
R000787,1,J000007,5,"Software Engineer"
R000787,2,J000068,5,"Software Engineer"
R000787,3,J000091,5,"Software Engineer"
R000788,1,J000005,4,"Software Engineer"
R000788,2,J000007,4,"Software Engineer"
R000788,3,J000068,4,"Software Engineer"
R000789,1,J000001,5,"Data Analyst"
R000789,2,J000006,5,"Data Analyst"
R000789,3,J000011,5,"Data Analyst"
R000790,1,J000001,2,"Data Analyst"
R000790,2,J000006,2,"Data Analyst"
R000790,3,J000011,2,"Data Analyst"
R000791,1,J000001,3,"Data Analyst"
R000791,2,J000006,3,"Data Analyst"
R000791,3,J000011,3,"Data Analyst"
R000792,1,J000005,4,"Software Engineer"
R000792,2,J000007,4,"Software Engineer"
R000792,3,J000068,4,"Software Engineer"
R000793,1,J000019,2,"Product Manager"
R000793,2,J000023,2,"Product Manager"
R000793,3,J000027,2,"Product Manager"
R000794,1,J000015,2,"ML Engineer"
R000794,2,J000047,2,"ML Engineer"
R000794,3,J000048,2,"ML Engineer"
R000795,1,J000002,4,"Data Scientist"
R000795,2,J000020,4,"Data Scientist"
R000795,3,J000032,4,"Data Scientist"
R000796,1,J000001,4,"Data Analyst"
R000796,2,J000006,4,"Data Analyst"
R000796,3,J000011,4,"Data Analyst"
R000797,1,J000019,4,"Product Manager"
R000797,2,J000023,4,"Product Manager"
R000797,3,J000027,4,"Product Manager"
R000798,1,J000015,6,"ML Engineer"
R000798,2,J000048,6,"ML Engineer"
R000798,3,J000060,6,"ML Engineer"
R000799,1,J000002,4,"Data Scientist"
R000799,2,J000020,4,"Data Scientist"
R000799,3,J000032,4,"Data Scientist"
R000800,1,J000007,6,"Software Engineer"
R000800,2,J000068,6,"Software Engineer"
R000800,3,J000091,6,"Software Engineer"
R000801,1,J000005,4,"Software Engineer"
R000801,2,J000007,4,"Software Engineer"
R000801,3,J000068,4,"Software Engineer"
R000802,1,J000002,2,"Data Scientist"
R000802,2,J000020,2,"Data Scientist"
R000802,3,J000032,2,"Data Scientist"
R000803,1,J000005,3,"Software Engineer"
R000803,2,J000007,3,"Software Engineer"
R000803,3,J000034,3,"Software Engineer"
R000804,1,J000001,6,"Data Analyst"
R000804,2,J000006,6,"Data Analyst"
R000804,3,J000011,6,"Data Analyst"
R000805,1,J000002,5,"Data Scientist"
R000805,2,J000020,5,"Data Scientist"
R000805,3,J000032,5,"Data Scientist"
R000806,1,J000001,2,"Data Analyst"
R000806,2,J000006,2,"Data Analyst"
R000806,3,J000009,2,"Data Analyst"
R000807,1,J000015,5,"ML Engineer"
R000807,2,J000048,5,"ML Engineer"
R000807,3,J000060,5,"ML Engineer"
R000808,1,J000019,4,"Product Manager"
R000808,2,J000023,4,"Product Manager"
R000808,3,J000027,4,"Product Manager"
R000809,1,J000019,3,"Product Manager"
R000809,2,J000023,3,"Product Manager"
R000809,3,J000028,3,"Product Manager"
R000810,1,J000015,5,"ML Engineer"
R000810,2,J000047,5,"ML Engineer"
R000810,3,J000048,5,"ML Engineer"
R000811,1,J000015,6,"ML Engineer"
R000811,2,J000048,6,"ML Engineer"
R000811,3,J000073,6,"ML Engineer"
R000812,1,J000008,4,"Product Manager"
R000812,2,J000019,4,"Product Manager"
R000812,3,J000023,4,"Product Manager"
R000813,1,J000015,3,"ML Engineer"
R000813,2,J000047,3,"ML Engineer"
R000813,3,J000048,3,"ML Engineer"
R000814,1,J000019,5,"Product Manager"
R000814,2,J000023,5,"Product Manager"
R000814,3,J000028,5,"Product Manager"
R000815,1,J000015,3,"ML Engineer"
R000815,2,J000048,3,"ML Engineer"
R000815,3,J000064,3,"ML Engineer"
R000816,1,J000001,4,"Data Analyst"
R000816,2,J000006,4,"Data Analyst"
R000816,3,J000011,4,"Data Analyst"
R000817,1,J000005,5,"Software Engineer"
R000817,2,J000007,5,"Software Engineer"
R000817,3,J000034,5,"Software Engineer"
R000818,1,J000007,4,"Software Engineer"
R000818,2,J000040,4,"Software Engineer"
R000818,3,J000068,4,"Software Engineer"
R000819,1,J000001,4,"Data Analyst"
R000819,2,J000006,4,"Data Analyst"
R000819,3,J000011,4,"Data Analyst"
R000820,1,J000008,2,"Product Manager"
R000820,2,J000019,2,"Product Manager"
R000820,3,J000023,2,"Product Manager"
R000821,1,J000019,4,"Product Manager"
R000821,2,J000023,4,"Product Manager"
R000821,3,J000028,4,"Product Manager"
R000822,1,J000015,7,"ML Engineer"
R000822,2,J000048,7,"ML Engineer"
R000822,3,J000073,7,"ML Engineer"
R000823,1,J000001,5,"Data Analyst"
R000823,2,J000006,5,"Data Analyst"
R000823,3,J000011,5,"Data Analyst"
R000824,1,J000001,1,"Data Analyst"
R000824,2,J000006,1,"Data Analyst"
R000824,3,J000009,1,"Data Analyst"
R000825,1,J000019,5,"Product Manager"
R000825,2,J000023,5,"Product Manager"
R000825,3,J000028,5,"Product Manager"
R000826,1,J000019,4,"Product Manager"
R000826,2,J000023,4,"Product Manager"
R000826,3,J000028,4,"Product Manager"
R000827,1,J000008,3,"Product Manager"
R000827,2,J000019,3,"Product Manager"
R000827,3,J000023,3,"Product Manager"
R000828,1,J000005,5,"Software Engineer"
R000828,2,J000007,5,"Software Engineer"
R000828,3,J000034,5,"Software Engineer"
R000829,1,J000005,4,"Software Engineer"
R000829,2,J000007,4,"Software Engineer"
R000829,3,J000068,4,"Software Engineer"
R000830,1,J000002,5,"Data Scientist"
R000830,2,J000020,5,"Data Scientist"
R000830,3,J000032,5,"Data Scientist"
R000831,1,J000005,5,"Software Engineer"
R000831,2,J000007,5,"Software Engineer"
R000831,3,J000068,5,"Software Engineer"
R000832,1,J000001,5,"Data Analyst"
R000832,2,J000006,5,"Data Analyst"
R000832,3,J000011,5,"Data Analyst"
R000833,1,J000002,2,"Data Scientist"
R000833,2,J000020,2,"Data Scientist"
R000833,3,J000022,2,"Data Scientist"
R000834,1,J000002,6,"Data Scientist"
R000834,2,J000020,6,"Data Scientist"
R000834,3,J000032,6,"Data Scientist"
R000835,1,J000015,5,"ML Engineer"
R000835,2,J000048,5,"ML Engineer"
R000835,3,J000064,5,"ML Engineer"
R000836,1,J000019,4,"Product Manager"
R000836,2,J000023,4,"Product Manager"
R000836,3,J000028,4,"Product Manager"
R000837,1,J000002,3,"Data Scientist"
R000837,2,J000020,3,"Data Scientist"
R000837,3,J000032,3,"Data Scientist"
R000838,1,J000007,5,"Software Engineer"
R000838,2,J000068,5,"Software Engineer"
R000838,3,J000091,5,"Software Engineer"
R000839,1,J000015,4,"ML Engineer"
R000839,2,J000047,4,"ML Engineer"
R000839,3,J000048,4,"ML Engineer"
R000840,1,J000001,3,"Data Analyst"
R000840,2,J000006,3,"Data Analyst"
R000840,3,J000009,3,"Data Analyst"
R000841,1,J000002,3,"Data Scientist"
R000841,2,J000020,3,"Data Scientist"
R000841,3,J000032,3,"Data Scientist"
R000842,1,J000002,6,"Data Scientist"
R000842,2,J000020,6,"Data Scientist"
R000842,3,J000032,6,"Data Scientist"
R000843,1,J000002,3,"Data Scientist"
R000843,2,J000020,3,"Data Scientist"
R000843,3,J000032,3,"Data Scientist"
R000844,1,J000019,5,"Product Manager"
R000844,2,J000023,5,"Product Manager"
R000844,3,J000028,5,"Product Manager"
R000845,1,J000019,4,"Product Manager"
R000845,2,J000023,4,"Product Manager"
R000845,3,J000028,4,"Product Manager"
R000846,1,J000002,2,"Data Scientist"
R000846,2,J000020,2,"Data Scientist"
R000846,3,J000032,2,"Data Scientist"
R000847,1,J000015,6,"ML Engineer"
R000847,2,J000048,6,"ML Engineer"
R000847,3,J000073,6,"ML Engineer"
R000848,1,J000001,1,"Data Analyst"
R000848,2,J000006,1,"Data Analyst"
R000848,3,J000009,1,"Data Analyst"
R000849,1,J000002,5,"Data Scientist"
R000849,2,J000020,5,"Data Scientist"
R000849,3,J000032,5,"Data Scientist"
R000850,1,J000003,2,"Software Engineer"
R000850,2,J000005,2,"Software Engineer"
R000850,3,J000007,2,"Software Engineer"
R000851,1,J000019,4,"Product Manager"
R000851,2,J000023,4,"Product Manager"
R000851,3,J000028,4,"Product Manager"
R000852,1,J000008,4,"Product Manager"
R000852,2,J000019,4,"Product Manager"
R000852,3,J000023,4,"Product Manager"
R000853,1,J000005,4,"Software Engineer"
R000853,2,J000007,4,"Software Engineer"
R000853,3,J000068,4,"Software Engineer"
R000854,1,J000007,4,"Software Engineer"
R000854,2,J000068,4,"Software Engineer"
R000854,3,J000091,4,"Software Engineer"
R000855,1,J000019,5,"Product Manager"
R000855,2,J000023,5,"Product Manager"
R000855,3,J000028,5,"Product Manager"
R000856,1,J000019,3,"Product Manager"
R000856,2,J000023,3,"Product Manager"
R000856,3,J000027,3,"Product Manager"
R000857,1,J000019,5,"Product Manager"
R000857,2,J000023,5,"Product Manager"
R000857,3,J000028,5,"Product Manager"
R000858,1,J000015,6,"ML Engineer"
R000858,2,J000048,6,"ML Engineer"
R000858,3,J000073,6,"ML Engineer"
R000859,1,J000007,4,"Software Engineer"
R000859,2,J000068,4,"Software Engineer"
R000859,3,J000091,4,"Software Engineer"
R000860,1,J000002,4,"Data Scientist"
R000860,2,J000020,4,"Data Scientist"
R000860,3,J000022,4,"Data Scientist"
R000861,1,J000001,4,"Data Analyst"
R000861,2,J000006,4,"Data Analyst"
R000861,3,J000011,4,"Data Analyst"
R000862,1,J000001,4,"Data Analyst"
R000862,2,J000006,4,"Data Analyst"
R000862,3,J000011,4,"Data Analyst"
R000863,1,J000002,4,"Data Scientist"
R000863,2,J000020,4,"Data Scientist"
R000863,3,J000022,4,"Data Scientist"
R000864,1,J000005,3,"Software Engineer"
R000864,2,J000007,3,"Software Engineer"
R000864,3,J000038,3,"Software Engineer"
R000865,1,J000019,3,"Product Manager"
R000865,2,J000023,3,"Product Manager"
R000865,3,J000028,3,"Product Manager"
R000866,1,J000001,5,"Data Analyst"
R000866,2,J000006,5,"Data Analyst"
R000866,3,J000009,5,"Data Analyst"
R000867,1,J000004,4,"ML Engineer"
R000867,2,J000015,4,"ML Engineer"
R000867,3,J000047,4,"ML Engineer"
R000868,1,J000002,6,"Data Scientist"
R000868,2,J000020,6,"Data Scientist"
R000868,3,J000032,6,"Data Scientist"
R000869,1,J000001,4,"Data Analyst"
R000869,2,J000006,4,"Data Analyst"
R000869,3,J000011,4,"Data Analyst"
R000870,1,J000002,3,"Data Scientist"
R000870,2,J000020,3,"Data Scientist"
R000870,3,J000022,3,"Data Scientist"
R000871,1,J000002,5,"Data Scientist"
R000871,2,J000020,5,"Data Scientist"
R000871,3,J000032,5,"Data Scientist"
R000872,1,J000001,5,"Data Analyst"
R000872,2,J000006,5,"Data Analyst"
R000872,3,J000011,5,"Data Analyst"
R000873,1,J000002,3,"Data Scientist"
R000873,2,J000020,3,"Data Scientist"
R000873,3,J000032,3,"Data Scientist"
R000874,1,J000019,4,"Product Manager"
R000874,2,J000023,4,"Product Manager"
R000874,3,J000027,4,"Product Manager"
R000875,1,J000005,1,"Software Engineer"
R000875,2,J000007,1,"Software Engineer"
R000875,3,J000034,1,"Software Engineer"
R000876,1,J000015,6,"ML Engineer"
R000876,2,J000048,6,"ML Engineer"
R000876,3,J000073,6,"ML Engineer"
R000877,1,J000001,4,"Data Analyst"
R000877,2,J000006,4,"Data Analyst"
R000877,3,J000011,4,"Data Analyst"
R000878,1,J000003,2,"Software Engineer"
R000878,2,J000005,2,"Software Engineer"
R000878,3,J000007,2,"Software Engineer"
R000879,1,J000008,2,"Product Manager"
R000879,2,J000013,2,"Product Manager"
R000879,3,J000019,2,"Product Manager"
R000880,1,J000002,2,"Data Scientist"
R000880,2,J000016,2,"Data Scientist"
R000880,3,J000020,2,"Data Scientist"
R000881,1,J000015,5,"ML Engineer"
R000881,2,J000048,5,"ML Engineer"
R000881,3,J000064,5,"ML Engineer"
R000882,1,J000019,2,"Product Manager"
R000882,2,J000023,2,"Product Manager"
R000882,3,J000027,2,"Product Manager"
R000883,1,J000002,3,"Data Scientist"
R000883,2,J000020,3,"Data Scientist"
R000883,3,J000032,3,"Data Scientist"
R000884,1,J000015,5,"ML Engineer"
R000884,2,J000047,5,"ML Engineer"
R000884,3,J000048,5,"ML Engineer"
R000885,1,J000001,2,"Data Analyst"
R000885,2,J000006,2,"Data Analyst"
R000885,3,J000009,2,"Data Analyst"
R000886,1,J000003,2,"Software Engineer"
R000886,2,J000007,2,"Software Engineer"
R000886,3,J000040,2,"Software Engineer"
R000887,1,J000015,4,"ML Engineer"
R000887,2,J000047,4,"ML Engineer"
R000887,3,J000048,4,"ML Engineer"
R000888,1,J000019,3,"Product Manager"
R000888,2,J000023,3,"Product Manager"
R000888,3,J000028,3,"Product Manager"
R000889,1,J000002,6,"Data Scientist"
R000889,2,J000020,6,"Data Scientist"
R000889,3,J000032,6,"Data Scientist"
R000890,1,J000019,5,"Product Manager"
R000890,2,J000023,5,"Product Manager"
R000890,3,J000028,5,"Product Manager"
R000891,1,J000001,3,"Data Analyst"
R000891,2,J000006,3,"Data Analyst"
R000891,3,J000011,3,"Data Analyst"
R000892,1,J000007,5,"Software Engineer"
R000892,2,J000068,5,"Software Engineer"
R000892,3,J000091,5,"Software Engineer"
R000893,1,J000001,5,"Data Analyst"
R000893,2,J000006,5,"Data Analyst"
R000893,3,J000009,5,"Data Analyst"
R000894,1,J000002,4,"Data Scientist"
R000894,2,J000020,4,"Data Scientist"
R000894,3,J000022,4,"Data Scientist"
R000895,1,J000015,4,"ML Engineer"
R000895,2,J000048,4,"ML Engineer"
R000895,3,J000060,4,"ML Engineer"
R000896,1,J000019,3,"Product Manager"
R000896,2,J000023,3,"Product Manager"
R000896,3,J000027,3,"Product Manager"
R000897,1,J000002,5,"Data Scientist"
R000897,2,J000020,5,"Data Scientist"
R000897,3,J000032,5,"Data Scientist"
R000898,1,J000001,4,"Data Analyst"
R000898,2,J000006,4,"Data Analyst"
R000898,3,J000011,4,"Data Analyst"
R000899,1,J000007,5,"Software Engineer"
R000899,2,J000068,5,"Software Engineer"
R000899,3,J000091,5,"Software Engineer"
R000900,1,J000002,6,"Data Scientist"
R000900,2,J000020,6,"Data Scientist"
R000900,3,J000032,6,"Data Scientist"
R000901,1,J000002,3,"Data Scientist"
R000901,2,J000020,3,"Data Scientist"
R000901,3,J000022,3,"Data Scientist"
R000902,1,J000008,4,"Product Manager"
R000902,2,J000019,4,"Product Manager"
R000902,3,J000023,4,"Product Manager"
R000903,1,J000002,5,"Data Scientist"
R000903,2,J000020,5,"Data Scientist"
R000903,3,J000032,5,"Data Scientist"
R000904,1,J000015,2,"ML Engineer"
R000904,2,J000035,2,"ML Engineer"
R000904,3,J000047,2,"ML Engineer"
R000905,1,J000007,6,"Software Engineer"
R000905,2,J000068,6,"Software Engineer"
R000905,3,J000091,6,"Software Engineer"
R000906,1,J000001,1,"Data Analyst"
R000906,2,J000006,1,"Data Analyst"
R000906,3,J000009,1,"Data Analyst"
R000907,1,J000005,2,"Software Engineer"
R000907,2,J000007,2,"Software Engineer"
R000907,3,J000034,2,"Software Engineer"
R000908,1,J000002,3,"Data Scientist"
R000908,2,J000020,3,"Data Scientist"
R000908,3,J000032,3,"Data Scientist"
R000909,1,J000002,6,"Data Scientist"
R000909,2,J000020,6,"Data Scientist"
R000909,3,J000032,6,"Data Scientist"
R000910,1,J000015,4,"ML Engineer"
R000910,2,J000047,4,"ML Engineer"
R000910,3,J000048,4,"ML Engineer"
R000911,1,J000005,4,"Software Engineer"
R000911,2,J000007,4,"Software Engineer"
R000911,3,J000034,4,"Software Engineer"
R000912,1,J000002,2,"Data Scientist"
R000912,2,J000020,2,"Data Scientist"
R000912,3,J000032,2,"Data Scientist"
R000913,1,J000001,3,"Data Analyst"
R000913,2,J000006,3,"Data Analyst"
R000913,3,J000011,3,"Data Analyst"
R000914,1,J000001,3,"Data Analyst"
R000914,2,J000006,3,"Data Analyst"
R000914,3,J000009,3,"Data Analyst"
R000915,1,J000015,4,"ML Engineer"
R000915,2,J000048,4,"ML Engineer"
R000915,3,J000060,4,"ML Engineer"
R000916,1,J000001,3,"Data Analyst"
R000916,2,J000006,3,"Data Analyst"
R000916,3,J000009,3,"Data Analyst"
R000917,1,J000019,2,"Product Manager"
R000917,2,J000023,2,"Product Manager"
R000917,3,J000027,2,"Product Manager"
R000918,1,J000002,2,"Data Scientist"
R000918,2,J000016,2,"Data Scientist"
R000918,3,J000020,2,"Data Scientist"
R000919,1,J000004,1,"ML Engineer"
R000919,2,J000015,1,"ML Engineer"
R000919,3,J000026,1,"ML Engineer"
R000920,1,J000004,1,"ML Engineer"
R000920,2,J000010,1,"ML Engineer"
R000920,3,J000015,1,"ML Engineer"
R000921,1,J000002,4,"Data Scientist"
R000921,2,J000020,4,"Data Scientist"
R000921,3,J000032,4,"Data Scientist"
R000922,1,J000001,4,"Data Analyst"
R000922,2,J000006,4,"Data Analyst"
R000922,3,J000011,4,"Data Analyst"
R000923,1,J000005,2,"Software Engineer"
R000923,2,J000007,2,"Software Engineer"
R000923,3,J000034,2,"Software Engineer"
R000924,1,J000019,5,"Product Manager"
R000924,2,J000023,5,"Product Manager"
R000924,3,J000028,5,"Product Manager"
R000925,1,J000007,2,"Software Engineer"
R000925,2,J000040,2,"Software Engineer"
R000925,3,J000045,2,"Software Engineer"
R000926,1,J000015,4,"ML Engineer"
R000926,2,J000047,4,"ML Engineer"
R000926,3,J000048,4,"ML Engineer"
R000927,1,J000002,3,"Data Scientist"
R000927,2,J000020,3,"Data Scientist"
R000927,3,J000022,3,"Data Scientist"
R000928,1,J000015,6,"ML Engineer"
R000928,2,J000048,6,"ML Engineer"
R000928,3,J000064,6,"ML Engineer"
R000929,1,J000002,6,"Data Scientist"
R000929,2,J000020,6,"Data Scientist"
R000929,3,J000032,6,"Data Scientist"
R000930,1,J000015,5,"ML Engineer"
R000930,2,J000048,5,"ML Engineer"
R000930,3,J000060,5,"ML Engineer"
R000931,1,J000002,3,"Data Scientist"
R000931,2,J000016,3,"Data Scientist"
R000931,3,J000020,3,"Data Scientist"
R000932,1,J000001,3,"Data Analyst"
R000932,2,J000006,3,"Data Analyst"
R000932,3,J000011,3,"Data Analyst"
R000933,1,J000019,4,"Product Manager"
R000933,2,J000023,4,"Product Manager"
R000933,3,J000028,4,"Product Manager"
R000934,1,J000019,3,"Product Manager"
R000934,2,J000023,3,"Product Manager"
R000934,3,J000028,3,"Product Manager"
R000935,1,J000001,2,"Data Analyst"
R000935,2,J000006,2,"Data Analyst"
R000935,3,J000009,2,"Data Analyst"
R000936,1,J000002,2,"Data Scientist"
R000936,2,J000016,2,"Data Scientist"
R000936,3,J000020,2,"Data Scientist"
R000937,1,J000019,3,"Product Manager"
R000937,2,J000023,3,"Product Manager"
R000937,3,J000027,3,"Product Manager"
R000938,1,J000003,3,"Software Engineer"
R000938,2,J000007,3,"Software Engineer"
R000938,3,J000040,3,"Software Engineer"
R000939,1,J000019,3,"Product Manager"
R000939,2,J000023,3,"Product Manager"
R000939,3,J000027,3,"Product Manager"
R000940,1,J000015,3,"ML Engineer"
R000940,2,J000048,3,"ML Engineer"
R000940,3,J000060,3,"ML Engineer"
R000941,1,J000004,2,"ML Engineer"
R000941,2,J000015,2,"ML Engineer"
R000941,3,J000026,2,"ML Engineer"
R000942,1,J000008,2,"Product Manager"
R000942,2,J000019,2,"Product Manager"
R000942,3,J000023,2,"Product Manager"
R000943,1,J000003,2,"Software Engineer"
R000943,2,J000007,2,"Software Engineer"
R000943,3,J000059,2,"Software Engineer"
R000944,1,J000002,4,"Data Scientist"
R000944,2,J000020,4,"Data Scientist"
R000944,3,J000032,4,"Data Scientist"
R000945,1,J000007,5,"Software Engineer"
R000945,2,J000068,5,"Software Engineer"
R000945,3,J000091,5,"Software Engineer"
R000946,1,J000002,2,"Data Scientist"
R000946,2,J000020,2,"Data Scientist"
R000946,3,J000022,2,"Data Scientist"
R000947,1,J000001,3,"Data Analyst"
R000947,2,J000006,3,"Data Analyst"
R000947,3,J000009,3,"Data Analyst"
R000948,1,J000015,7,"ML Engineer"
R000948,2,J000048,7,"ML Engineer"
R000948,3,J000073,7,"ML Engineer"
R000949,1,J000007,3,"Software Engineer"
R000949,2,J000040,3,"Software Engineer"
R000949,3,J000068,3,"Software Engineer"
R000950,1,J000015,5,"ML Engineer"
R000950,2,J000048,5,"ML Engineer"
R000950,3,J000060,5,"ML Engineer"
R000951,1,J000007,6,"Software Engineer"
R000951,2,J000068,6,"Software Engineer"
R000951,3,J000091,6,"Software Engineer"
R000952,1,J000015,6,"ML Engineer"
R000952,2,J000048,6,"ML Engineer"
R000952,3,J000073,6,"ML Engineer"
R000953,1,J000002,3,"Data Scientist"
R000953,2,J000020,3,"Data Scientist"
R000953,3,J000032,3,"Data Scientist"
R000954,1,J000002,2,"Data Scientist"
R000954,2,J000016,2,"Data Scientist"
R000954,3,J000020,2,"Data Scientist"
R000955,1,J000008,3,"Product Manager"
R000955,2,J000013,3,"Product Manager"
R000955,3,J000019,3,"Product Manager"
R000956,1,J000007,5,"Software Engineer"
R000956,2,J000068,5,"Software Engineer"
